IrE,ErE,Reward,Param,Value,Q-value
0.126,0.342,0,infectionProbability,0.2,-0.4323
0.144,0.248,0,infectionProbability,0.2,-0.4193
0.37,0.344,-0.32,infectionProbability,0.2,-0.4387
0.098,0.34,0,infectionProbability,0.2,-0.4256
0.164,0.22,-0.114,infectionProbability,0.2,-0.4242
0.366,0.35,-0.316,infectionProbability,0.2,-0.4431
0.132,0.342,0,infectionProbability,0.2,-0.4298
0.194,0.216,-0.144,infectionProbability,0.2,-0.4313
0.36,0.35,-0.31,infectionProbability,0.2,-0.4494
0.1,0.34,0,infectionProbability,0.2,-0.4359
0.198,0.208,-0.148,infectionProbability,0.2,-0.4376
0.292,0.346,-0.242,infectionProbability,0.2,-0.4487
0.07,0.334,0,infectionProbability,0.2,-0.4352
0.24,0.224,-0.19,averageRoomVentilationRate,3,-0.4525
0.248,0.346,-0.198,averageRoomVentilationRate,3,-0.4588
0.08,0.332,0,averageRoomVentilationRate,3,-0.445
0.242,0.206,-0.192,averageRoomVentilationRate,3,-0.4509
0.244,0.35,-0.194,averageRoomVentilationRate,3,-0.4567
0.054,0.318,0,averageRoomVentilationRate,3,-0.443
0.264,0.194,-0.214,averageRoomVentilationRate,3,-0.4511
0.188,0.346,-0.138,averageRoomVentilationRate,3,-0.4514
0.074,0.324,0,averageRoomVentilationRate,3,-0.4379
0.294,0.202,-0.244,averageRoomVentilationRate,3,-0.4491
0.214,0.346,-0.164,averageRoomVentilationRate,3,-0.4521
0.088,0.314,0,averageRoomVentilationRate,3,-0.4385
0.342,0.198,-0.292,averageRoomVentilationRate,3,-0.4545
0.198,0.346,-0.148,averageRoomVentilationRate,3,-0.4557
0.068,0.314,0,averageRoomVentilationRate,3,-0.442
0.348,0.194,-0.298,averageRoomVentilationRate,3,-0.4586
0.148,0.342,0,averageRoomVentilationRate,3,-0.4448
0.076,0.298,0,averageRoomVentilationRate,3,-0.4315
0.354,0.31,-0.304,averageRoomVentilationRate,3,-0.4489
0.164,0.342,-0.114,averageRoomVentilationRate,3,-0.4469
0.092,0.284,0,infectionProbability,0.2,-0.4222
0.358,0.342,-0.308,infectionProbability,0.2,-0.4403
0.186,0.346,-0.136,infectionProbability,0.2,-0.4407
0.12,0.274,0,infectionProbability,0.2,-0.4275
0.364,0.346,-0.314,infectionProbability,0.2,-0.446
0.122,0.342,0,infectionProbability,0.2,-0.4327
0.144,0.24,0,infectionProbability,0.2,-0.4197
0.354,0.348,-0.304,infectionProbability,0.2,-0.4375
0.124,0.344,0,infectionProbability,0.2,-0.4244
0.164,0.24,-0.114,infectionProbability,0.2,-0.423
0.356,0.35,-0.306,infectionProbability,0.2,-0.4409
0.086,0.334,0,infectionProbability,0.2,-0.4277
0.186,0.228,-0.136,infectionProbability,0.2,-0.4285
0.352,0.346,-0.302,infectionProbability,0.2,-0.4458
0.086,0.334,0,infectionProbability,0.2,-0.4325
0.208,0.212,-0.158,infectionProbability,0.2,-0.4353
0.242,0.35,-0.192,infectionProbability,0.2,-0.4414
0.08,0.33,0,infectionProbability,0.2,-0.4282
0.26,0.154,-0.21,infectionProbability,0.2,-0.4363
0.254,0.35,-0.204,infectionProbability,0.2,-0.4436
