IrE,ErE,Reward,Param,Value,Q-value
0.21,0.35,-0.152,infectionProbability,0.2,-0.4506
0.494,0.35,-0.436,infectionProbability,0.4,-0.4827
0.464,0.35,-0.406,infectionProbability,0.2,-0.4822
0.3,0.32,-0.242,infectionProbability,0,-0.4667
0.5,0.35,-0.442,infectionProbability,0.6,-0.4878
0.5,0.35,-0.442,infectionProbability,1,-0.4933
0.3,0.324,-0.242,infectionProbability,0,-0.4815
0.5,0.35,-0.442,infectionProbability,0.8,-0.5119
0.3,0.336,-0.242,infectionProbability,0,-0.4961
0.204,0.342,-0.146,infectionProbability,0.2,-0.4872
0.5,0.35,-0.442,infectionProbability,0.4,-0.5172
0.456,0.35,-0.398,infectionProbability,0.2,-0.5172
0.26,0.346,-0.202,infectionProbability,0.6,-0.4982
0.5,0.35,-0.442,infectionProbability,1,-0.5276
