IrE,ErE,Reward,Param,Value,Q-value
0.5,0.35,-0.426,infectionProbability,0.8,-0.3312
0.282,0.33,-0.208,infectionProbability,1,-0.3353
0.5,0.35,-0.426,averageRoomVentilationRate,3,-0.3007
0.5,0.35,-0.426,averageRoomVentilationRate,0.6,-0.3061
0.422,0.35,-0.348,averageRoomVentilationRate,0,-0.2965
0.5,0.35,-0.426,averageRoomVentilationRate,2.4,-0.3285
0.5,0.35,-0.426,averageRoomVentilationRate,1.8,-0.3398
0.434,0.35,-0.36,averageRoomVentilationRate,0,-0.3567
0.5,0.35,-0.426,averageRoomVentilationRate,3,-0.3739
0.5,0.35,-0.426,averageRoomVentilationRate,0.6,-0.3791
0.37,0.34,-0.296,averageRoomVentilationRate,1.2,-0.3658
0.5,0.35,-0.426,averageRoomVentilationRate,2.4,-0.4006
0.488,0.35,-0.414,averageRoomVentilationRate,1.8,-0.4091
0.432,0.35,-0.358,averageRoomVentilationRate,0,-0.414
0.5,0.35,-0.426,averageRoomVentilationRate,1.2,-0.4364
0.388,0.348,-0.314,averageRoomVentilationRate,3,-0.4217
0.444,0.35,-0.37,averageRoomVentilationRate,0.6,-0.4379
0.5,0.35,-0.426,averageRoomVentilationRate,2.4,-0.4697
0.5,0.35,-0.426,averageRoomVentilationRate,0,-0.4819
0.474,0.35,-0.4,averageRoomVentilationRate,1.2,-0.4946
0.5,0.35,-0.426,averageRoomVentilationRate,3,-0.488
0.398,0.35,-0.324,averageRoomVentilationRate,1.8,-0.4575
0.442,0.35,-0.368,infectionProbability,0.2,-0.3228
0.3,0.3,-0.226,infectionProbability,0,-0.3054
0.236,0.35,-0.162,infectionProbability,0.8,-0.3462
0.354,0.308,-0.28,infectionProbability,0,-0.3492
0.5,0.35,-0.426,infectionProbability,0.8,-0.4111
0.254,0.346,-0.18,infectionProbability,0.6,-0.3294
0.498,0.35,-0.424,infectionProbability,0.4,-0.3819
0.286,0.35,-0.212,infectionProbability,0.2,-0.3523
0.266,0.332,-0.192,infectionProbability,0.6,-0.3546
0.5,0.35,-0.426,infectionProbability,1,-0.4071
0.3,0.294,-0.226,infectionProbability,0,-0.3804
0.216,0.278,-0.142,infectionProbability,0.2,-0.3666
0.5,0.35,-0.426,infectionProbability,0.6,-0.4256
0.234,0.35,-0.16,infectionProbability,0.2,-0.3839
0.3,0.24,-0.226,infectionProbability,0,-0.4104
0.5,0.35,-0.426,infectionProbability,0.4,-0.4518
0.206,0.35,-0.132,infectionProbability,0.2,-0.3949
0.292,0.26,-0.218,infectionProbability,0.2,-0.4228
0.5,0.35,-0.426,infectionProbability,1,-0.476
0.488,0.35,-0.414,infectionProbability,0.6,-0.4889
0.312,0.35,-0.238,averageRoomVentilationRate,0.6,-0.468
0.5,0.35,-0.426,averageRoomVentilationRate,0,-0.5439
0.472,0.35,-0.398,averageRoomVentilationRate,1.8,-0.5188
0.422,0.35,-0.348,averageRoomVentilationRate,0,-0.5796
0.5,0.35,-0.426,averageRoomVentilationRate,0.6,-0.5345
0.382,0.35,-0.308,averageRoomVentilationRate,2.4,-0.5125
0.406,0.3,-0.332,averageRoomVentilationRate,3,-0.5349
0.5,0.35,-0.426,averageRoomVentilationRate,1.2,-0.56
0.34,0.35,-0.266,averageRoomVentilationRate,2.4,-0.5452
0.432,0.316,-0.358,averageRoomVentilationRate,2.4,-0.5908
0.5,0.35,-0.426,averageRoomVentilationRate,1.8,-0.5832
0.494,0.35,-0.42,averageRoomVentilationRate,0.6,-0.5971
0.462,0.35,-0.388,averageRoomVentilationRate,3,-0.5911
0.5,0.35,-0.426,averageRoomVentilationRate,2.4,-0.6474
0.37,0.35,-0.296,averageRoomVentilationRate,1.2,-0.5968
0.492,0.35,-0.418,averageRoomVentilationRate,0,-0.64
0.5,0.35,-0.426,averageRoomVentilationRate,1.8,-0.6451
0.166,0.304,0,averageRoomVentilationRate,3,-0.5675
0.49,0.35,-0.416,averageRoomVentilationRate,3,-0.628
0.5,0.35,-0.426,averageRoomVentilationRate,1.2,-0.6581
0.3,0.306,-0.226,infectionProbability,0,-0.4392
0.5,0.35,-0.426,infectionProbability,0.8,-0.4798
0.446,0.35,-0.372,infectionProbability,0.2,-0.4802
0.3,0.304,-0.226,infectionProbability,0,-0.4668
0.5,0.35,-0.426,infectionProbability,0.4,-0.519
0.3,0.338,-0.226,infectionProbability,0,-0.4933
0.344,0.35,-0.27,infectionProbability,1,-0.511
0.5,0.35,-0.426,infectionProbability,0.8,-0.5458
0.412,0.35,-0.338,infectionProbability,0.2,-0.5286
0.278,0.338,-0.204,infectionProbability,0.6,-0.5102
0.3,0.34,-0.226,infectionProbability,0,-0.5188
0.5,0.35,-0.426,infectionProbability,0.6,-0.575
0.294,0.35,-0.22,infectionProbability,1,-0.5345
0.3,0.338,-0.226,infectionProbability,0,-0.5432
0.494,0.35,-0.42,infectionProbability,0.4,-0.5822
0.296,0.324,-0.222,infectionProbability,0.2,-0.5519
0.5,0.35,-0.426,infectionProbability,1,-0.5984
0.3,0.336,-0.226,infectionProbability,0,-0.5667
0.35,0.302,-0.276,infectionProbability,0,-0.5959
0.5,0.35,-0.426,infectionProbability,0.8,-0.6092
0.5,0.35,-0.426,averageRoomVentilationRate,0.6,-0.6584
0.378,0.246,-0.304,averageRoomVentilationRate,3,-0.6637
0.5,0.35,-0.426,averageRoomVentilationRate,0,-0.6996
0.478,0.35,-0.404,averageRoomVentilationRate,1.8,-0.7001
0.42,0.298,-0.346,averageRoomVentilationRate,2.4,-0.6907
0.5,0.35,-0.426,averageRoomVentilationRate,1.2,-0.717
0.5,0.35,-0.426,averageRoomVentilationRate,0.6,-0.7173
0.442,0.35,-0.368,averageRoomVentilationRate,3,-0.7107
0.5,0.35,-0.426,averageRoomVentilationRate,0,-0.7554
0.294,0.35,-0.22,averageRoomVentilationRate,2.4,-0.7071
0.468,0.35,-0.394,averageRoomVentilationRate,1.8,-0.7509
0.5,0.35,-0.426,averageRoomVentilationRate,2.4,-0.764
0.256,0.342,-0.182,averageRoomVentilationRate,3,-0.7187
0.494,0.35,-0.42,averageRoomVentilationRate,3,-0.7737
0.5,0.35,-0.426,averageRoomVentilationRate,1.2,-0.7735
0.458,0.35,-0.384,averageRoomVentilationRate,0.6,-0.7654
0.5,0.35,-0.426,averageRoomVentilationRate,1.8,-0.8061
0.5,0.35,-0.426,averageRoomVentilationRate,0,-0.8104
0.29,0.318,-0.216,averageRoomVentilationRate,2.4,-0.7767
0.5,0.35,-0.426,averageRoomVentilationRate,0.6,-0.82
0.5,0.35,-0.426,infectionProbability,0.2,-0.615
0.322,0.35,-0.248,infectionProbability,0.6,-0.6016
0.5,0.35,-0.426,infectionProbability,0.4,-0.6441
0.3,0.35,-0.226,infectionProbability,0,-0.6173
0.374,0.35,-0.3,infectionProbability,1,-0.6344
0.5,0.35,-0.426,infectionProbability,0.6,-0.6627
0.5,0.35,-0.426,infectionProbability,0.8,-0.67
0.3,0.344,-0.226,infectionProbability,0,-0.6374
0.5,0.35,-0.426,infectionProbability,0.2,-0.6756
0.5,0.35,-0.426,infectionProbability,1,-0.6942
0.32,0.33,-0.246,infectionProbability,0,-0.6611
0.5,0.35,-0.426,infectionProbability,0.4,-0.7036
0.3,0.35,-0.226,infectionProbability,0,-0.6799
0.31,0.35,-0.236,infectionProbability,0.6,-0.6834
0.5,0.35,-0.426,infectionProbability,0.8,-0.7284
0.48,0.35,-0.406,infectionProbability,0.2,-0.7298
0.35,0.342,-0.276,infectionProbability,0,-0.7079
0.5,0.35,-0.426,infectionProbability,0.2,-0.7784
0.456,0.35,-0.382,infectionProbability,0.2,-0.8084
0.394,0.35,-0.32,infectionProbability,0.6,-0.7201
0.5,0.35,-0.426,averageRoomVentilationRate,1.2,-0.8278
0.26,0.346,-0.186,averageRoomVentilationRate,3,-0.7799
0.43,0.338,-0.356,averageRoomVentilationRate,2.4,-0.8168
0.494,0.35,-0.42,averageRoomVentilationRate,3,-0.8327
0.348,0.35,-0.274,averageRoomVentilationRate,1.8,-0.8286
0.462,0.35,-0.388,averageRoomVentilationRate,0,-0.8556
0.498,0.35,-0.424,averageRoomVentilationRate,2.4,-0.8689
0.464,0.35,-0.39,averageRoomVentilationRate,0.6,-0.8652
0.48,0.35,-0.406,averageRoomVentilationRate,1.2,-0.8759
0.5,0.35,-0.426,averageRoomVentilationRate,1.8,-0.8807
0.176,0.306,-0.102,averageRoomVentilationRate,3,-0.8198
0.494,0.35,-0.42,averageRoomVentilationRate,3,-0.871
0.5,0.35,-0.426,averageRoomVentilationRate,0,-0.9065
0.334,0.35,-0.26,averageRoomVentilationRate,0.6,-0.8826
0.5,0.35,-0.426,averageRoomVentilationRate,2.4,-0.9194
0.484,0.35,-0.41,averageRoomVentilationRate,3,-0.9182
0.276,0.35,-0.202,averageRoomVentilationRate,1.2,-0.8812
0.5,0.35,-0.426,averageRoomVentilationRate,2.4,-0.9616
0.5,0.35,-0.426,averageRoomVentilationRate,1.8,-0.9306
0.288,0.346,-0.214,averageRoomVentilationRate,1.2,-0.8888
0.5,0.35,-0.426,infectionProbability,1,-0.7517
0.5,0.35,-0.426,infectionProbability,0.4,-0.7606
0.3,0.278,-0.226,infectionProbability,0,-0.7248
0.5,0.35,-0.426,infectionProbability,0.6,-0.7765
0.3,0.326,-0.226,infectionProbability,0,-0.741
0.328,0.342,-0.254,infectionProbability,0.8,-0.7501
0.3,0.338,-0.226,infectionProbability,0,-0.7565
0.5,0.35,-0.426,infectionProbability,0.8,-0.8053
0.328,0.346,-0.254,infectionProbability,1,-0.7724
0.3,0.332,-0.226,infectionProbability,0,-0.7715
0.478,0.35,-0.404,infectionProbability,0.4,-0.811
0.346,0.304,-0.272,infectionProbability,0,-0.795
0.5,0.35,-0.426,infectionProbability,1,-0.8267
0.492,0.35,-0.418,infectionProbability,0.6,-0.829
0.354,0.35,-0.28,infectionProbability,1,-0.8446
0.3,0.334,-0.226,infectionProbability,0,-0.8084
0.492,0.35,-0.418,infectionProbability,0.8,-0.8567
0.366,0.298,-0.292,infectionProbability,0,-0.8345
0.488,0.35,-0.414,infectionProbability,0.2,-0.8589
0.386,0.35,-0.312,infectionProbability,0.4,-0.8409
0.444,0.35,-0.37,averageRoomVentilationRate,0.6,-0.9213
0.5,0.35,-0.426,averageRoomVentilationRate,1.2,-0.9384
0.216,0.35,-0.142,averageRoomVentilationRate,1.8,-0.918
0.482,0.35,-0.408,averageRoomVentilationRate,0,-0.9519
0.492,0.35,-0.418,averageRoomVentilationRate,1.8,-0.9648
0.162,0.292,0,averageRoomVentilationRate,3,-0.8814
0.468,0.35,-0.394,averageRoomVentilationRate,3,-0.925
0.5,0.35,-0.426,averageRoomVentilationRate,0.6,-0.9696
0.182,0.274,-0.108,averageRoomVentilationRate,3,-0.9096
0.466,0.35,-0.392,averageRoomVentilationRate,3,-0.9516
0.5,0.35,-0.426,averageRoomVentilationRate,1.2,-0.9861
0.5,0.35,-0.426,averageRoomVentilationRate,0,-0.999
0.468,0.35,-0.394,averageRoomVentilationRate,3,-0.9923
0.442,0.35,-0.368,averageRoomVentilationRate,2.4,-0.9967
0.202,0.318,-0.128,averageRoomVentilationRate,1.8,-0.9519
0.5,0.35,-0.426,averageRoomVentilationRate,1.8,-0.999
0.5,0.35,-0.426,averageRoomVentilationRate,0.6,-1.016
0.276,0.344,-0.202,averageRoomVentilationRate,1.2,-0.987
0.5,0.35,-0.426,averageRoomVentilationRate,1.2,-1.0328
0.288,0.348,-0.214,averageRoomVentilationRate,3,-0.9954
0.216,0.238,-0.142,infectionProbability,0.6,-0.8242
0.496,0.35,-0.422,infectionProbability,0.6,-0.8757
0.3,0.174,-0.226,infectionProbability,0,-0.8463
0.28,0.256,-0.206,infectionProbability,0.4,-0.8485
0.5,0.35,-0.426,infectionProbability,1,-0.896
0.3,0.184,-0.226,infectionProbability,0,-0.8576
0.32,0.24,-0.246,infectionProbability,0.4,-0.8638
0.5,0.35,-0.426,infectionProbability,0.8,-0.9076
0.3,0.166,-0.226,infectionProbability,0,-0.8685
0.362,0.204,-0.288,infectionProbability,0.2,-0.8821
0.3,0.178,-0.226,infectionProbability,0,-0.8782
0.142,0.34,0,infectionProbability,0.4,-0.8292
0.396,0.284,-0.322,infectionProbability,0.4,-0.8605
0.446,0.35,-0.372,infectionProbability,0.4,-0.9004
0.302,0.346,-0.228,infectionProbability,0.6,-0.8863
0.342,0.206,-0.268,infectionProbability,0,-0.8967
0.142,0.342,0,infectionProbability,0.2,-0.8469
0.106,0.278,0,infectionProbability,0.2,-0.813
0.358,0.346,-0.284,infectionProbability,0.2,-0.8373
0.13,0.342,0,infectionProbability,0.2,-0.8038
0.148,0.266,0,averageRoomVentilationRate,3,-0.9556
0.482,0.35,-0.408,averageRoomVentilationRate,0,-1.0337
0.108,0.34,0,averageRoomVentilationRate,3,-0.9174
0.184,0.232,-0.11,averageRoomVentilationRate,3,-0.9027
0.342,0.35,-0.268,averageRoomVentilationRate,3,-0.9202
0.464,0.35,-0.39,averageRoomVentilationRate,1.2,-1.0514
0.192,0.19,-0.118,averageRoomVentilationRate,3,-0.907
0.364,0.35,-0.29,averageRoomVentilationRate,3,-0.9287
0.08,0.34,0,averageRoomVentilationRate,3,-0.8916
0.228,0.198,-0.154,averageRoomVentilationRate,3,-0.8867
0.276,0.35,-0.202,averageRoomVentilationRate,3,-0.8916
0.072,0.336,0,averageRoomVentilationRate,3,-0.856
0.254,0.182,-0.182,averageRoomVentilationRate,3,-0.8581
0.24,0.35,-0.168,averageRoomVentilationRate,3,-0.8574
0.07,0.334,0,averageRoomVentilationRate,3,-0.8231
0.266,0.196,-0.196,averageRoomVentilationRate,3,-0.8294
0.204,0.346,-0.134,averageRoomVentilationRate,3,-0.823
0.08,0.32,0,averageRoomVentilationRate,3,-0.7901
0.28,0.21,-0.21,averageRoomVentilationRate,3,-0.8005
0.186,0.346,-0.116,averageRoomVentilationRate,3,-0.7917
0.068,0.324,0,infectionProbability,0.2,-0.7716
0.314,0.206,-0.246,infectionProbability,0.2,-0.79
0.154,0.35,0,infectionProbability,0.2,-0.7584
0.082,0.31,0,infectionProbability,0.2,-0.728
0.352,0.224,-0.284,infectionProbability,0.2,-0.7557
0.5,0.35,-0.432,infectionProbability,1,-0.9241
0.092,0.302,0,infectionProbability,0.2,-0.7255
0.352,0.25,-0.284,infectionProbability,0.2,-0.7533
0.156,0.342,0,infectionProbability,0.2,-0.7231
0.098,0.302,0,infectionProbability,0.2,-0.6942
0.378,0.272,-0.31,infectionProbability,0.2,-0.7284
0.44,0.35,-0.372,infectionProbability,0.4,-0.9113
0.126,0.266,0,infectionProbability,0.2,-0.6993
0.448,0.35,-0.38,infectionProbability,0.8,-0.914
0.118,0.342,0,infectionProbability,0.2,-0.6713
0.12,0.26,0,infectionProbability,0.2,-0.6445
0.372,0.222,-0.304,infectionProbability,0,-0.8813
0.1,0.342,0,infectionProbability,0.2,-0.6187
0.164,0.24,0,infectionProbability,0.2,-0.5939
0.496,0.35,-0.428,infectionProbability,0.8,-0.9118
0.5,0.35,-0.432,averageRoomVentilationRate,3,-0.8464
0.226,0.328,-0.158,averageRoomVentilationRate,3,-0.8441
0.5,0.35,-0.432,averageRoomVentilationRate,3,-0.8968
0.5,0.35,-0.432,averageRoomVentilationRate,3,-0.9473
0.236,0.29,-0.168,averageRoomVentilationRate,3,-0.943
0.5,0.35,-0.432,averageRoomVentilationRate,3,-0.9917
0.496,0.35,-0.428,averageRoomVentilationRate,3,-1.0376
0.248,0.326,-0.18,averageRoomVentilationRate,2.4,-0.9929
0.5,0.35,-0.432,averageRoomVentilationRate,2.4,-1.0396
0.5,0.35,-0.432,averageRoomVentilationRate,1.8,-1.0454
0.332,0.35,-0.264,averageRoomVentilationRate,0.6,-1.0282
0.5,0.35,-0.432,averageRoomVentilationRate,0.6,-1.0735
0.5,0.35,-0.432,averageRoomVentilationRate,0,-1.0787
0.232,0.274,-0.164,averageRoomVentilationRate,3,-1.0289
0.5,0.35,-0.432,averageRoomVentilationRate,3,-1.0742
0.496,0.35,-0.428,averageRoomVentilationRate,2.4,-1.0836
0.264,0.302,-0.196,averageRoomVentilationRate,1.8,-1.0428
0.5,0.35,-0.432,averageRoomVentilationRate,1.8,-1.0875
0.5,0.35,-0.432,averageRoomVentilationRate,1.2,-1.0958
0.348,0.35,-0.28,averageRoomVentilationRate,0.6,-1.0865
0.5,0.35,-0.432,infectionProbability,0.2,-0.6566
0.486,0.35,-0.418,infectionProbability,0.2,-0.7139
0.354,0.35,-0.286,infectionProbability,0.2,-0.7426
0.5,0.35,-0.432,infectionProbability,0.2,-0.7993
0.434,0.35,-0.366,infectionProbability,0.2,-0.8405
0.38,0.348,-0.312,infectionProbability,0.2,-0.8693
0.5,0.35,-0.432,infectionProbability,0.2,-0.9209
0.3,0.35,-0.232,infectionProbability,0,-0.8924
0.428,0.35,-0.36,infectionProbability,0.6,-0.9228
0.3,0.35,-0.232,infectionProbability,0,-0.9031
0.3,0.35,-0.232,infectionProbability,0,-0.9134
0.456,0.35,-0.388,infectionProbability,0.4,-0.9524
0.5,0.35,-0.432,infectionProbability,0.8,-0.9617
0.3,0.35,-0.232,infectionProbability,0,-0.9233
0.48,0.35,-0.412,infectionProbability,0.2,-0.9665
0.5,0.35,-0.432,infectionProbability,0.6,-0.9723
0.3,0.35,-0.232,infectionProbability,0,-0.9327
0.5,0.35,-0.432,infectionProbability,1,-0.9735
0.3,0.35,-0.232,infectionProbability,0,-0.9418
0.3,0.346,-0.232,infectionProbability,0,-0.9506
0.328,0.232,-0.26,averageRoomVentilationRate,3,-1.0832
0.3,0.35,-0.232,averageRoomVentilationRate,0,-1.082
0.3,0.35,-0.232,averageRoomVentilationRate,0,-1.0851
0.3,0.23,-0.232,averageRoomVentilationRate,3,-1.0863
0.3,0.216,-0.232,averageRoomVentilationRate,2.4,-1.0866
0.3,0.35,-0.232,averageRoomVentilationRate,0,-1.0881
0.3,0.204,-0.232,averageRoomVentilationRate,3,-1.0892
0.3,0.35,-0.232,averageRoomVentilationRate,0.6,-1.0895
0.3,0.162,-0.232,averageRoomVentilationRate,2.4,-1.0896
0.3,0.3,-0.232,averageRoomVentilationRate,1.8,-1.0904
0.3,0.35,-0.232,averageRoomVentilationRate,0,-1.091
0.3,0.142,-0.232,averageRoomVentilationRate,3,-1.0921
0.3,0.35,-0.232,averageRoomVentilationRate,0.6,-1.0923
0.3,0.23,-0.232,averageRoomVentilationRate,2.4,-1.0924
0.32,0.218,-0.252,averageRoomVentilationRate,1.8,-1.0972
0.3,0.35,-0.232,averageRoomVentilationRate,0,-1.0937
0.3,0.186,-0.232,averageRoomVentilationRate,3,-1.0948
0.348,0.342,-0.28,averageRoomVentilationRate,0.6,-1.1046
0.3,0.25,-0.232,averageRoomVentilationRate,2.4,-1.0951
0.3,0.35,-0.232,averageRoomVentilationRate,0,-1.0964
0.362,0.35,-0.294,infectionProbability,0,-0.9713
0.5,0.35,-0.432,infectionProbability,0.4,-1.0007
0.5,0.35,-0.432,infectionProbability,0.8,-1.0097
0.42,0.35,-0.352,infectionProbability,0.2,-0.9982
0.3,0.35,-0.232,infectionProbability,0,-0.9789
0.5,0.35,-0.432,infectionProbability,0.6,-1.0198
0.454,0.35,-0.386,infectionProbability,1,-1.0118
0.3,0.35,-0.232,infectionProbability,0,-0.9861
0.3,0.35,-0.232,infectionProbability,0,-0.9931
0.362,0.35,-0.294,infectionProbability,0,-1.0122
0.5,0.35,-0.432,infectionProbability,0.2,-1.0447
0.5,0.35,-0.432,infectionProbability,0.4,-1.0471
0.5,0.35,-0.432,infectionProbability,0.8,-1.0557
0.5,0.35,-0.432,infectionProbability,1,-1.0577
0.3,0.35,-0.232,infectionProbability,0,-1.0181
0.37,0.35,-0.302,infectionProbability,0,-1.0377
0.5,0.35,-0.432,infectionProbability,0.6,-1.0654
0.3,0.35,-0.232,infectionProbability,0,-1.0426
0.3,0.35,-0.232,infectionProbability,0,-1.0473
